Date,Open,High,Low,Close,Adj Close,Volume
2022-05-10,3900.000000,3934.000000,3890.000000,3914.000000,3834.480469,202828
2022-05-11,3895.500000,3942.949951,3851.000000,3884.050049,3805.138916,271256
2022-05-12,3861.500000,3896.199951,3789.850098,3880.000000,3801.170898,293629
2022-05-13,3899.399902,3979.000000,3890.500000,3924.300049,3844.571045,218401
2022-05-16,3923.000000,3955.000000,3861.050049,3888.399902,3809.400391,217915
2022-05-17,3934.899902,3944.850098,3871.000000,3904.000000,3824.683594,255464
2022-05-18,3914.000000,3984.949951,3882.000000,3905.800049,3826.447021,500158
2022-05-19,3886.000000,4014.750000,3829.050049,3929.449951,3849.616455,1825811
2022-05-20,3975.000000,4299.100098,3975.000000,4249.100098,4162.772461,2480315
2022-05-23,4249.100098,4327.000000,4236.200195,4274.950195,4188.097656,607072
2022-05-24,4273.899902,4375.000000,4256.450195,4347.100098,4258.781738,1010896
2022-05-25,4391.100098,4398.000000,4296.299805,4307.450195,4219.937012,500040
2022-05-26,4316.000000,4349.000000,4289.649902,4304.149902,4216.703125,429072
2022-05-27,4320.000000,4409.000000,4268.950195,4390.500000,4301.299316,434291
2022-05-30,4404.000000,4426.750000,4351.100098,4370.299805,4281.509277,464803
2022-05-31,4355.000000,4399.000000,4330.600098,4369.649902,4280.873047,476015
2022-06-01,4350.000000,4361.649902,4301.100098,4319.000000,4231.251953,354506
2022-06-02,4303.100098,4360.000000,4290.000000,4333.149902,4245.114258,327935
2022-06-03,4359.700195,4391.649902,4314.799805,4340.000000,4251.825195,284773
2022-06-06,4332.000000,4353.649902,4271.000000,4305.750000,4218.270996,113211
2022-06-07,4260.000000,4275.000000,4103.700195,4143.950195,4059.758789,721003
2022-06-08,4174.000000,4212.299805,4113.000000,4199.149902,4113.836914,452982
2022-06-09,4170.100098,4335.000000,4170.100098,4322.899902,4235.072266,740586
2022-06-10,4322.899902,4364.000000,4281.799805,4351.549805,4263.140625,421496
2022-06-13,4323.000000,4355.000000,4256.500000,4267.200195,4180.504883,367963
2022-06-14,4250.000000,4324.950195,4239.049805,4311.049805,4223.462891,407181
2022-06-15,4306.700195,4349.100098,4287.049805,4335.500000,4247.416504,317063
2022-06-16,4350.000000,4359.299805,4275.649902,4287.500000,4200.391602,350007
2022-06-17,4290.000000,4298.899902,4066.050049,4146.700195,4062.452881,952974
2022-06-20,4146.700195,4179.200195,4107.100098,4151.799805,4067.448730,277515
2022-06-21,4160.100098,4276.549805,4160.100098,4268.649902,4181.924805,238311
2022-06-22,4281.000000,4348.850098,4160.000000,4260.899902,4174.332520,569557
2022-06-23,4295.000000,4307.700195,4255.000000,4294.899902,4207.641602,335102
2022-06-24,4322.000000,4372.549805,4292.000000,4309.649902,4222.091797,303659
2022-06-27,4399.850098,4399.850098,4305.850098,4320.549805,4232.770508,332753
2022-06-28,4329.250000,4380.000000,4312.000000,4374.600098,4285.722168,282443
2022-06-29,4357.100098,4408.750000,4334.399902,4364.350098,4275.680664,381147
2022-06-30,4369.750000,4415.000000,4351.000000,4393.799805,4304.532227,369065
2022-07-01,4385.000000,4395.000000,4290.049805,4385.899902,4296.792969,304799
2022-07-04,4362.100098,4411.250000,4296.000000,4354.450195,4265.981934,260698
2022-07-05,4364.899902,4467.500000,4351.200195,4394.200195,4304.924805,486899
2022-07-06,4395.000000,4443.299805,4379.350098,4390.000000,4300.809570,335701
2022-07-07,4426.750000,4443.000000,4328.000000,4336.450195,4248.347656,432222
2022-07-08,4330.000000,4414.950195,4304.399902,4406.200195,4316.680664,417896
2022-07-11,4379.149902,4568.700195,4350.100098,4501.000000,4439.783203,959408
2022-07-12,4470.100098,4539.000000,4426.000000,4483.700195,4422.718750,415874
2022-07-13,4494.500000,4534.700195,4450.000000,4501.600098,4440.375000,378767
2022-07-14,4506.000000,4608.000000,4503.049805,4575.399902,4513.170898,884767
2022-07-15,4595.399902,4612.549805,4521.000000,4546.000000,4484.171387,300945
2022-07-18,4576.000000,4613.799805,4455.299805,4466.100098,4405.357910,467463
2022-07-19,4457.799805,4498.000000,4435.149902,4447.899902,4387.404785,392384
2022-07-20,4490.000000,4492.000000,4440.000000,4458.750000,4398.107910,226140
2022-07-21,4469.000000,4486.850098,4356.000000,4371.100098,4311.649902,625220
2022-07-22,4394.000000,4406.799805,4353.000000,4373.500000,4314.017090,361263
2022-07-25,4377.649902,4390.850098,4300.000000,4330.549805,4271.650879,345382
2022-07-26,4328.799805,4328.799805,4194.049805,4212.000000,4154.713379,594233
2022-07-27,4207.950195,4300.000000,4163.000000,4286.049805,4227.756348,373254
2022-07-28,4314.000000,4314.899902,4195.000000,4260.049805,4202.109863,566567
2022-07-29,4182.950195,4182.950195,4055.600098,4090.350098,4034.718262,1974495
2022-08-01,4139.799805,4139.799805,4100.500000,4110.450195,4054.545166,427370
2022-08-02,4128.000000,4128.000000,4071.199951,4085.399902,4029.835449,527023
2022-08-03,4094.949951,4104.000000,4040.000000,4096.299805,4040.587158,520197
2022-08-04,4110.000000,4159.299805,4089.050049,4147.950195,4091.535156,601335
2022-08-05,4155.000000,4193.799805,4143.850098,4156.850098,4100.313477,415079
2022-08-08,4156.850098,4234.000000,4156.850098,4223.350098,4165.909668,408377
2022-08-10,4243.600098,4264.000000,4214.549805,4243.299805,4185.587891,421623
2022-08-11,4260.000000,4278.000000,4235.899902,4258.299805,4200.383789,257037
2022-08-12,4258.000000,4289.600098,4221.000000,4260.799805,4202.849609,404258
2022-08-16,4275.000000,4319.000000,4262.799805,4297.799805,4239.346680,262813
2022-08-17,4317.950195,4329.899902,4291.750000,4315.899902,4257.200684,433811
2022-08-18,4240.000000,4240.000000,4133.350098,4225.100098,4167.635742,1027584
2022-08-19,4232.000000,4247.100098,4185.000000,4204.000000,4146.822754,385741
2022-08-22,4169.100098,4229.950195,4160.000000,4186.950195,4130.004395,338562
2022-08-23,4145.000000,4235.200195,4145.000000,4225.149902,4167.684570,279630
2022-08-24,4246.299805,4246.299805,4197.000000,4218.049805,4160.681641,293437
2022-08-25,4239.149902,4263.899902,4212.000000,4237.899902,4180.261230,310575
2022-08-26,4273.000000,4275.000000,4212.149902,4223.299805,4165.859863,163737
2022-08-29,4170.000000,4223.250000,4157.149902,4210.149902,4152.888672,193210
2022-08-30,4214.000000,4261.600098,4192.649902,4245.049805,4187.313965,471981
2022-09-01,4216.000000,4232.500000,4197.049805,4202.100098,4144.948730,331340
2022-09-02,4223.149902,4232.000000,4173.950195,4189.950195,4132.963379,201656
2022-09-05,4195.000000,4219.549805,4155.000000,4214.250000,4156.933105,316343
2022-09-06,4230.000000,4252.000000,4185.000000,4239.200195,4181.543945,225875
2022-09-07,4215.000000,4266.000000,4212.299805,4249.299805,4191.506348,214795
2022-09-08,4296.950195,4296.950195,4252.700195,4271.649902,4213.552246,315509
2022-09-09,4272.500000,4319.500000,4246.049805,4255.100098,4197.227539,314126
2022-09-12,4260.000000,4300.000000,4244.700195,4261.149902,4203.195313,252549
2022-09-13,4264.049805,4306.950195,4237.000000,4252.899902,4195.057129,441873
2022-09-14,4165.350098,4262.450195,4165.350098,4214.149902,4156.834473,344708
2022-09-15,4235.250000,4235.250000,4141.350098,4169.000000,4112.298340,376273
2022-09-16,4185.000000,4185.000000,4060.800049,4077.350098,4021.895264,378704
2022-09-19,4070.000000,4111.049805,3997.000000,4099.149902,4043.398438,301288
2022-09-20,4112.000000,4238.000000,4106.100098,4216.000000,4158.659180,591569
2022-09-21,4219.950195,4269.100098,4132.850098,4152.750000,4096.269531,378945
2022-09-22,4110.100098,4222.100098,4108.399902,4182.399902,4125.516113,478383
2022-09-23,4163.000000,4214.750000,4129.500000,4139.200195,4082.903809,331988
2022-09-26,4119.200195,4158.799805,4089.300049,4127.850098,4071.708252,411058
2022-09-27,4148.500000,4200.000000,4125.299805,4181.600098,4124.727051,297089
2022-09-28,4178.149902,4297.000000,4178.149902,4269.700195,4211.629395,626648
2022-09-29,4291.250000,4407.000000,4286.000000,4360.700195,4301.391602,1088558
2022-09-30,4382.549805,4405.000000,4272.049805,4335.700195,4276.731445,632913
2022-10-03,4315.000000,4439.000000,4312.399902,4419.649902,4359.539551,695258
2022-10-04,4446.000000,4449.899902,4376.049805,4413.950195,4353.917480,308654
2022-10-06,4436.049805,4447.950195,4369.899902,4397.549805,4337.739746,246239
2022-10-07,4390.000000,4408.549805,4372.000000,4376.649902,4317.124023,267773
2022-10-10,4350.000000,4388.000000,4320.000000,4380.000000,4320.428711,243749
2022-10-11,4387.000000,4388.000000,4252.000000,4282.750000,4224.500977,297382
2022-10-12,4300.000000,4310.000000,4215.049805,4241.149902,4183.467285,294020
2022-10-13,4249.950195,4309.000000,4241.299805,4254.649902,4196.783203,302784
2022-10-14,4305.000000,4340.000000,4263.049805,4310.799805,4252.169434,248801
2022-10-17,4305.000000,4374.000000,4282.500000,4335.200195,4276.238281,210140
2022-10-18,4356.899902,4373.649902,4335.200195,4356.549805,4297.297852,144236
2022-10-19,4360.049805,4394.049805,4305.049805,4316.899902,4258.187012,172168
2022-10-20,4305.000000,4355.000000,4280.000000,4349.049805,4289.899414,257524
2022-10-21,4355.000000,4388.950195,4308.600098,4330.799805,4271.897461,200595
2022-10-24,4364.799805,4384.000000,4355.000000,4377.500000,4317.962891,31768
2022-10-25,4389.950195,4477.500000,4371.000000,4442.350098,4381.930664,623655
2022-10-27,4460.000000,4519.000000,4450.350098,4491.200195,4430.116211,441474
2022-10-28,4485.000000,4502.750000,4430.000000,4459.950195,4399.291504,353586
2022-10-31,4531.000000,4625.000000,4344.649902,4433.700195,4373.398926,1825761
2022-11-01,4435.250000,4580.000000,4435.250000,4535.299805,4473.616699,1070196
2022-11-02,4545.049805,4645.000000,4545.049805,4555.649902,4493.689453,741756
2022-11-03,4555.649902,4600.000000,4527.350098,4589.899902,4527.473633,353215
2022-11-04,4590.049805,4600.000000,4512.450195,4525.100098,4463.555664,492676
2022-11-07,4531.000000,4547.299805,4444.399902,4485.450195,4424.444824,420017
2022-11-09,4540.000000,4565.799805,4500.100098,4534.899902,4473.221680,713112
2022-11-10,4539.950195,4616.000000,4528.000000,4549.450195,4487.574219,591953
2022-11-11,4572.200195,4579.000000,4502.000000,4539.450195,4477.710449,325043
2022-11-14,4400.000000,4483.850098,4315.000000,4363.649902,4304.300781,744485
2022-11-15,4367.200195,4442.600098,4363.700195,4433.700195,4373.398926,374520
2022-11-16,4433.649902,4544.950195,4393.200195,4481.000000,4420.054688,522192
2022-11-17,4480.950195,4488.450195,4382.350098,4421.299805,4361.166992,312373
2022-11-18,4423.750000,4434.549805,4375.500000,4409.049805,4349.083496,338734
2022-11-21,4380.000000,4393.000000,4317.549805,4349.850098,4290.688477,430608
2022-11-22,4371.600098,4402.600098,4326.000000,4362.500000,4303.166992,403095
2022-11-23,4380.000000,4420.000000,4360.000000,4405.649902,4345.729980,392869
2022-11-24,4427.700195,4439.950195,4375.850098,4413.850098,4353.818359,237622
2022-11-25,4423.850098,4434.950195,4389.000000,4418.100098,4358.010742,295409
2022-11-28,4414.750000,4447.399902,4386.500000,4402.000000,4342.129883,306168
2022-11-29,4405.100098,4478.700195,4404.049805,4453.350098,4392.781250,409138
2022-11-30,4470.000000,4517.950195,4441.000000,4487.149902,4426.121094,851368
2022-12-01,4509.600098,4531.799805,4446.799805,4474.350098,4413.495605,387346
2022-12-02,4484.950195,4524.000000,4460.149902,4510.399902,4449.055176,416008
2022-12-05,4529.899902,4532.000000,4450.149902,4479.399902,4418.477051,392339
2022-12-06,4460.100098,4474.450195,4359.049805,4374.200195,4314.708008,348459
2022-12-07,4365.000000,4383.000000,4320.000000,4361.500000,4302.180176,332207
2022-12-08,4373.950195,4379.250000,4331.049805,4356.200195,4296.952637,277325
2022-12-09,4375.000000,4414.799805,4354.250000,4407.100098,4347.160156,307973
2022-12-12,4367.049805,4462.899902,4367.049805,4452.250000,4391.696289,273595
2022-12-13,4450.200195,4474.649902,4440.500000,4458.149902,4397.515625,217509
2022-12-14,4475.000000,4513.500000,4451.350098,4504.549805,4443.284180,278401
2022-12-15,4486.149902,4527.600098,4461.000000,4468.950195,4408.169434,241811
2022-12-16,4434.500000,4458.850098,4261.250000,4309.100098,4250.493164,3356609
2022-12-19,4344.950195,4408.649902,4315.049805,4396.049805,4336.260254,332351
2022-12-20,4380.000000,4390.000000,4308.100098,4369.750000,4310.318359,242821
2022-12-21,4379.950195,4435.000000,4353.399902,4407.549805,4347.604004,347923
2022-12-22,4430.000000,4456.000000,4315.100098,4349.250000,4290.097168,347470
2022-12-23,4325.049805,4418.000000,4291.250000,4310.450195,4251.825195,499756
2022-12-26,4332.049805,4347.000000,4230.049805,4248.600098,4190.815918,318608
2022-12-27,4269.799805,4269.799805,4201.000000,4250.850098,4193.035156,273249
2022-12-28,4250.850098,4266.649902,4215.950195,4252.750000,4194.909180,217601
2022-12-29,4275.000000,4354.649902,4223.049805,4260.600098,4202.652832,812932
2022-12-30,4280.000000,4285.100098,4225.000000,4237.549805,4179.915527,176579
2023-01-02,4258.750000,4267.549805,4209.000000,4235.049805,4177.450195,132726
2023-01-03,4238.799805,4258.100098,4216.100098,4238.350098,4180.705566,162179
2023-01-04,4235.000000,4260.000000,4221.299805,4253.500000,4195.649414,166567
2023-01-05,4265.000000,4303.850098,4241.500000,4297.500000,4239.050781,198985
2023-01-06,4299.500000,4319.299805,4259.100098,4271.750000,4213.650879,126136
2023-01-09,4293.149902,4339.950195,4275.149902,4334.000000,4275.054688,166039
2023-01-10,4320.000000,4348.299805,4283.950195,4288.700195,4230.370605,234153
2023-01-11,4304.950195,4320.000000,4244.399902,4261.899902,4203.935059,254653
2023-01-12,4274.950195,4322.000000,4242.100098,4310.600098,4251.972656,256065
2023-01-13,4324.000000,4341.700195,4290.000000,4320.399902,4261.639648,246926
2023-01-16,4339.700195,4352.750000,4290.049805,4326.049805,4267.211914,89311
2023-01-17,4338.950195,4359.799805,4305.600098,4351.750000,4292.562988,155625
2023-01-18,4351.750000,4394.950195,4342.000000,4364.350098,4304.991699,263693
2023-01-19,4364.850098,4383.149902,4316.549805,4332.200195,4273.278809,248491
2023-01-20,4331.950195,4381.049805,4280.000000,4350.600098,4291.428711,236535
2023-01-23,4359.950195,4365.450195,4319.350098,4337.850098,4278.852051,154053
2023-01-24,4341.000000,4354.799805,4237.000000,4252.750000,4194.909180,264054
2023-01-25,4260.000000,4268.899902,4175.100098,4200.950195,4143.814453,294042
2023-01-27,4280.000000,4380.899902,4253.350098,4314.000000,4255.326660,956288
2023-01-30,4319.950195,4339.450195,4284.950195,4328.799805,4269.924805,374737
2023-01-31,4345.000000,4376.700195,4293.299805,4324.149902,4265.337891,631941
2023-02-01,4341.000000,4380.000000,4310.250000,4351.500000,4292.316406,405454
2023-02-02,4313.000000,4379.049805,4291.549805,4370.100098,4310.663086,389355
2023-02-03,4375.000000,4429.899902,4318.200195,4358.350098,4299.073242,374979
2023-02-06,4380.149902,4380.149902,4285.000000,4349.549805,4290.392578,303221
2023-02-07,4380.649902,4468.250000,4360.250000,4440.250000,4379.859375,597481
2023-02-08,4450.000000,4496.600098,4432.649902,4487.799805,4426.762207,239371
2023-02-09,4444.000000,4529.549805,4433.600098,4487.500000,4426.466797,410962
2023-02-10,4493.950195,4505.000000,4432.549805,4499.600098,4438.402344,137022
2023-02-13,4508.100098,4557.399902,4500.100098,4524.700195,4463.160645,374555
2023-02-14,4545.000000,4564.000000,4500.649902,4538.399902,4476.674316,240427
2023-02-15,4548.000000,4563.200195,4504.200195,4519.850098,4458.376953,256737
2023-02-16,4542.450195,4549.850098,4509.450195,4519.299805,4457.833984,270466
2023-02-17,4501.200195,4535.000000,4463.500000,4510.350098,4449.005859,211207
2023-02-20,4520.000000,4538.549805,4468.450195,4474.799805,4413.938965,152349
2023-02-21,4504.299805,4504.299805,4458.799805,4486.149902,4425.134766,158326
2023-02-22,4486.899902,4520.200195,4469.399902,4476.700195,4415.813477,176461
2023-02-23,4476.100098,4515.000000,4441.000000,4449.600098,4389.082520,237568
2023-02-24,4464.899902,4510.000000,4441.799805,4491.100098,4430.018066,352966
2023-02-27,4491.100098,4491.100098,4355.000000,4421.000000,4360.871094,274114
2023-02-28,4439.000000,4439.000000,4300.000000,4316.600098,4257.891113,539975
2023-03-01,4316.450195,4357.149902,4297.000000,4344.200195,4285.116211,199103
2023-03-02,4358.000000,4401.450195,4320.000000,4390.600098,4330.884766,282652
2023-03-03,4412.600098,4446.950195,4360.500000,4437.950195,4377.590820,274236
2023-03-06,4437.000000,4458.799805,4416.049805,4439.200195,4378.823730,175584
2023-03-08,4433.000000,4444.000000,4401.250000,4426.250000,4366.049316,234741
2023-03-09,4415.649902,4438.350098,4371.799805,4380.950195,4321.366211,204425
2023-03-10,4372.950195,4413.049805,4350.000000,4395.549805,4335.767090,337202
2023-03-13,4375.000000,4415.950195,4345.500000,4370.399902,4310.959473,162542
2023-03-14,4394.000000,4420.899902,4309.000000,4349.549805,4290.392578,428396
2023-03-15,4356.950195,4425.000000,4340.799805,4394.500000,4334.731445,343422
2023-03-16,4411.000000,4430.000000,4370.350098,4383.750000,4324.127930,276928
2023-03-17,4405.700195,4463.149902,4383.750000,4436.149902,4375.814941,618598
2023-03-20,4431.000000,4494.000000,4422.500000,4439.450195,4379.070313,789989
2023-03-21,4441.950195,4480.000000,4409.200195,4419.350098,4359.243652,396928
2023-03-22,4429.350098,4480.000000,4415.850098,4474.950195,4414.087402,319777
2023-03-23,4479.000000,4499.500000,4430.549805,4446.950195,4386.468262,483674
2023-03-24,4449.950195,4498.000000,4449.950195,4464.149902,4403.434082,225394
2023-03-27,4490.000000,4528.649902,4465.049805,4485.649902,4424.641602,351914
2023-03-28,4498.950195,4547.100098,4480.000000,4526.799805,4465.231934,366938
2023-03-29,4549.450195,4575.000000,4522.149902,4567.799805,4505.674316,416707
2023-03-31,4583.000000,4656.500000,4567.850098,4622.750000,4559.876953,456497
2023-04-03,4648.950195,4682.000000,4598.100098,4656.500000,4593.167969,300135
2023-04-05,4650.000000,4695.000000,4641.299805,4682.799805,4619.109863,364712
2023-04-06,4693.950195,4711.200195,4675.950195,4699.399902,4635.484375,292069
2023-04-10,4732.000000,4772.200195,4688.000000,4759.649902,4694.915039,184154
2023-04-11,4773.000000,4805.899902,4708.000000,4763.350098,4698.564941,461850
2023-04-12,4763.350098,4919.600098,4726.200195,4881.000000,4814.614746,680639
2023-04-13,4888.000000,4888.000000,4831.200195,4852.899902,4786.896973,233867
2023-04-17,4876.950195,4922.950195,4819.750000,4852.299805,4786.305176,341135
2023-04-18,4861.399902,4918.000000,4845.500000,4912.399902,4845.587402,359410
2023-04-19,4887.399902,4940.000000,4880.549805,4909.350098,4842.579102,384187
2023-04-20,4916.000000,4916.000000,4822.250000,4858.200195,4792.125488,635170
2023-04-21,4858.100098,4879.000000,4823.149902,4868.750000,4802.531250,331439
2023-04-24,4854.000000,4854.000000,4752.100098,4806.100098,4740.733887,438166
2023-04-25,4803.549805,4841.149902,4757.750000,4833.299805,4767.563477,327997
2023-04-26,4810.000000,4874.250000,4810.000000,4845.100098,4779.203125,204153
2023-04-27,4845.000000,4939.000000,4818.100098,4918.549805,4851.653809,219656
2023-04-28,4918.549805,4935.000000,4877.100098,4929.850098,4862.800781,247044
2023-05-02,4903.399902,4958.950195,4903.399902,4950.399902,4883.070801,241978
2023-05-03,4949.899902,4960.000000,4915.000000,4952.250000,4884.895996,176775
2023-05-04,4952.250000,4975.000000,4920.350098,4968.000000,4900.431641,201327
2023-05-05,4974.950195,4989.000000,4925.549805,4942.500000,4875.278320,92309
2023-05-08,4945.000000,4966.700195,4846.649902,4907.100098,4840.359863,238183
2023-05-09,4918.049805,4939.899902,4890.049805,4933.250000,4866.154297,309059
2023-05-10,4964.850098,4964.850098,4839.899902,4867.299805,4801.101074,454301
2023-05-11,4675.000000,4700.000000,4524.049805,4532.000000,4470.361328,2783359
2023-05-12,4544.950195,4544.950195,4445.000000,4466.100098,4405.357910,1048404
2023-05-15,4470.149902,4532.100098,4446.500000,4518.549805,4457.094238,317753
2023-05-16,4523.000000,4547.899902,4504.549805,4515.049805,4453.642090,286047
2023-05-17,4519.799805,4545.049805,4451.100098,4481.500000,4420.548340,349961
2023-05-18,4492.000000,4502.200195,4404.899902,4423.100098,4362.942383,425447
2023-05-19,4427.950195,4440.000000,4384.049805,4391.950195,4332.216309,326081
2023-05-22,4409.000000,4469.850098,4384.250000,4457.649902,4397.022461,244976
2023-05-23,4458.100098,4499.649902,4446.049805,4460.549805,4399.883301,323295
2023-05-24,4465.000000,4524.000000,4459.899902,4519.250000,4457.784668,336733
2023-05-25,4533.899902,4533.899902,4482.399902,4503.950195,4442.693359,206764
2023-05-26,4505.049805,4539.000000,4499.950195,4530.950195,4469.325684,150587
2023-05-29,4547.899902,4569.000000,4520.000000,4556.250000,4494.281738,185628
2023-05-30,4556.250000,4556.250000,4498.850098,4518.899902,4457.439453,273989
2023-05-31,4510.000000,4529.649902,4480.950195,4501.049805,4439.832520,1262701
2023-06-01,4509.850098,4559.950195,4501.049805,4552.049805,4490.138672,305791
2023-06-02,4568.950195,4620.000000,4565.049805,4610.450195,4547.744629,501913
2023-06-05,4631.000000,4652.000000,4596.700195,4603.549805,4540.937988,226428
2023-06-06,4610.000000,4640.000000,4605.000000,4636.649902,4573.588379,232331
2023-06-07,4650.000000,4678.000000,4645.100098,4673.750000,4610.183105,227905
2023-06-08,4675.000000,4693.000000,4637.000000,4649.399902,4586.164551,240698
2023-06-09,4681.049805,4705.000000,4645.600098,4666.799805,4603.327637,216940
2023-06-12,4695.000000,4695.000000,4654.450195,4675.649902,4612.057617,143574
2023-06-13,4700.000000,4728.799805,4658.049805,4702.000000,4638.049316,258981
2023-06-14,4707.799805,4729.549805,4685.000000,4699.000000,4635.090332,180251
2023-06-15,4696.600098,4855.000000,4696.000000,4803.450195,4738.119629,726149
2023-06-16,4844.850098,4940.000000,4825.149902,4915.049805,4848.201172,762903
2023-06-19,4951.000000,5024.000000,4862.049805,4879.000000,4812.642090,708151
2023-06-20,4879.000000,4926.750000,4867.049805,4901.200195,4834.540039,214151
2023-06-21,4921.950195,4950.000000,4893.700195,4910.399902,4843.614746,224710
2023-06-22,4911.549805,4926.950195,4890.000000,4899.450195,4832.813965,248570
2023-06-23,4901.000000,5015.000000,4901.000000,4993.899902,4925.979492,558228
2023-06-26,4989.899902,5074.000000,4952.000000,5041.600098,4973.030273,721425
2023-06-27,5041.600098,5086.549805,5016.000000,5025.600098,4957.248047,666063
2023-06-28,5025.549805,5119.399902,5004.350098,5107.850098,5038.379883,885268
2023-06-30,5116.000000,5174.950195,5110.100098,5159.600098,5089.425781,486141
2023-07-03,5159.600098,5179.000000,5090.299805,5098.299805,5028.958984,234827
2023-07-04,5114.899902,5204.750000,5085.049805,5188.399902,5117.833984,372667
2023-07-05,5185.000000,5201.799805,5137.000000,5178.350098,5107.920898,282054
2023-07-06,5178.450195,5258.500000,5170.000000,5231.799805,5160.643066,506874
2023-07-07,5230.000000,5273.149902,5110.000000,5182.500000,5112.014160,554344
2023-07-10,5194.950195,5215.000000,5145.000000,5154.950195,5084.838867,200725
2023-07-11,5144.000000,5215.000000,5113.549805,5165.850098,5135.438965,211361
2023-07-12,5150.000000,5198.950195,5130.000000,5189.000000,5158.452637,240718
2023-07-13,5190.000000,5203.149902,5134.899902,5142.450195,5112.177246,406983
2023-07-14,5155.000000,5164.899902,5076.250000,5092.049805,5062.073242,388409
2023-07-17,5099.649902,5245.000000,5093.000000,5229.750000,5198.962891,395354
2023-07-18,5203.500000,5215.700195,5146.549805,5191.000000,5160.440918,257391
2023-07-19,5184.000000,5270.000000,5161.600098,5221.350098,5190.612305,392317
2023-07-20,5249.000000,5394.700195,5240.000000,5339.299805,5307.867676,1203206
2023-07-21,5323.299805,5339.750000,5277.600098,5288.200195,5257.068848,230074
2023-07-24,5278.250000,5436.850098,5278.250000,5391.700195,5359.959961,423905
2023-07-25,5420.000000,5479.950195,5391.850098,5425.399902,5393.460938,432431
2023-07-26,5440.000000,5490.000000,5401.049805,5475.649902,5443.415039,340212
2023-07-27,5530.000000,5614.000000,5420.049805,5507.000000,5474.580566,1507811
2023-07-28,5512.000000,5618.000000,5512.000000,5583.000000,5550.133301,636108
2023-07-31,5584.549805,5660.399902,5570.000000,5640.450195,5607.245117,319898
2023-08-01,5639.850098,5709.350098,5607.100098,5667.049805,5633.688477,424547
2023-08-02,5667.100098,5695.850098,5634.450195,5660.450195,5627.127441,358359
2023-08-03,5645.000000,5734.000000,5621.500000,5659.500000,5626.183105,514104
2023-08-04,5659.600098,5711.000000,5640.000000,5649.549805,5616.291504,345304
2023-08-07,5660.000000,5688.000000,5618.899902,5630.700195,5597.552734,499966
2023-08-08,5652.000000,5738.950195,5645.000000,5657.950195,5624.642578,597402
2023-08-09,5671.100098,5883.750000,5671.100098,5871.000000,5836.437988,2013403
2023-08-10,5880.100098,5916.649902,5806.000000,5851.149902,5816.704590,552662
2023-08-11,5854.000000,5885.049805,5808.149902,5823.000000,5788.720703,451392
2023-08-14,5829.950195,5879.000000,5800.000000,5823.350098,5789.068359,433519
2023-08-16,5830.000000,5889.500000,5775.000000,5857.850098,5823.365234,861653
2023-08-17,5871.350098,5907.049805,5855.899902,5880.649902,5846.031250,427614
2023-08-18,5899.500000,5980.000000,5840.600098,5874.450195,5839.867676,856329
2023-08-21,5870.250000,5925.000000,5853.950195,5910.850098,5876.053223,266928
2023-08-22,5919.000000,5945.000000,5872.799805,5925.549805,5890.666504,337645
2023-08-23,5920.000000,5974.950195,5912.000000,5953.350098,5918.303223,628526
2023-08-24,5980.000000,5989.700195,5891.200195,5907.149902,5872.375000,824946
2023-08-25,5890.000000,5890.000000,5770.549805,5779.250000,5745.228027,942648
2023-08-28,5780.000000,5829.000000,5727.200195,5775.899902,5741.897461,470154
2023-08-29,5770.000000,5786.500000,5715.000000,5723.799805,5690.104492,651617
2023-08-30,5737.799805,5756.049805,5640.000000,5649.750000,5616.490234,710363
2023-08-31,5649.750000,5695.000000,5590.000000,5607.850098,5574.837402,635775
2023-09-01,5630.000000,5634.250000,5550.100098,5578.549805,5545.709473,221056
2023-09-04,5585.000000,5666.700195,5578.549805,5659.450195,5626.133301,294604
2023-09-05,5640.000000,5640.000000,5560.549805,5578.899902,5546.057617,393694
2023-09-06,5579.799805,5634.950195,5559.250000,5583.299805,5550.431641,451329
2023-09-07,5582.950195,5654.500000,5581.250000,5615.149902,5582.094238,526843
2023-09-08,5631.000000,5633.649902,5570.000000,5583.799805,5550.928223,184790
2023-09-11,5595.000000,5664.000000,5585.049805,5613.799805,5580.751953,262786
2023-09-12,5639.950195,5717.000000,5626.000000,5673.799805,5640.398438,516243
2023-09-13,5710.000000,5759.500000,5671.299805,5738.899902,5705.115723,314323
2023-09-14,5770.000000,5776.299805,5704.549805,5744.649902,5710.831543,227946
2023-09-15,5776.600098,5842.850098,5733.100098,5819.500000,5785.241211,413821
2023-09-18,5821.000000,5828.799805,5721.899902,5728.000000,5694.279785,251348
2023-09-20,5721.850098,5721.850098,5602.000000,5615.049805,5581.994629,453281
2023-09-21,5615.500000,5697.000000,5612.850098,5668.500000,5635.129883,585343
2023-09-22,5668.500000,5693.899902,5502.000000,5517.049805,5484.571289,489557
2023-09-25,5529.850098,5539.899902,5428.000000,5438.750000,5406.732422,243409
2023-09-26,5459.000000,5526.950195,5449.000000,5467.750000,5435.562012,275983
2023-09-27,5514.000000,5605.000000,5480.049805,5496.450195,5464.093262,488778
2023-09-28,5507.450195,5507.450195,5411.000000,5429.100098,5397.139648,386311
2023-09-29,5469.000000,5630.000000,5453.250000,5587.000000,5554.109863,620391
2023-10-03,5586.899902,5586.899902,5450.000000,5461.700195,5429.547852,413048
